class_name,method_name,rva_hex,address_hex,offset_hex,mnemonic,op_str
YouYouCanvasHelper,SetDepth,0x1341170,0x1341170,0x1341170,stp,"x20, x19, [sp, #-0x20]!"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341174,0x1341174,stp,"x29, x30, [sp, #0x10]"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341178,0x1341178,add,"x29, sp, #0x10"
YouYouCanvasHelper,SetDepth,0x1341170,0x134117C,0x134117C,mov,"w19, w1"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341180,0x1341180,mov,"x20, x0"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341184,0x1341184,mov,"w0, #0x189f"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341188,0x1341188,mov,"x1, xzr"
YouYouCanvasHelper,SetDepth,0x1341170,0x134118C,0x134118C,bl,#0xedcd74
YouYouCanvasHelper,SetDepth,0x1341170,0x1341190,0x1341190,tbz,"w0, #0, #0x13411bc"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341194,0x1341194,mov,"w0, #0x189f"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341198,0x1341198,mov,"x1, xzr"
YouYouCanvasHelper,SetDepth,0x1341170,0x134119C,0x134119C,bl,#0xedce44
YouYouCanvasHelper,SetDepth,0x1341170,0x13411A0,0x13411A0,cbz,"x0, #0x13411d0"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411A4,0x13411A4,ldp,"x29, x30, [sp, #0x10]"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411A8,0x13411A8,mov,"x1, x20"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411AC,0x13411AC,mov,"w2, w19"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411B0,0x13411B0,mov,"x3, xzr"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411B4,0x13411B4,ldp,"x20, x19, [sp], #0x20"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411B8,0x13411B8,b,#0xac415c
YouYouCanvasHelper,SetDepth,0x1341170,0x13411BC,0x13411BC,str,"w19, [x20, #0x18]"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411C0,0x13411C0,ldp,"x29, x30, [sp, #0x10]"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411C4,0x13411C4,mov,"x0, x20"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411C8,0x13411C8,ldp,"x20, x19, [sp], #0x20"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411CC,0x13411CC,b,#0x13408dc
YouYouCanvasHelper,SetDepth,0x1341170,0x13411D0,0x13411D0,bl,#0xa60094
YouYouCanvasHelper,SetDepth,0x1341170,0x13411D4,0x13411D4,mov,"x1, xzr"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411D8,0x13411D8,b,#0x167baf8
YouYouCanvasHelper,SetDepth,0x1341170,0x13411DC,0x13411DC,str,"x21, [sp, #-0x30]!"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411E0,0x13411E0,stp,"x20, x19, [sp, #0x10]"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411E4,0x13411E4,stp,"x29, x30, [sp, #0x20]"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411E8,0x13411E8,add,"x29, sp, #0x20"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411EC,0x13411EC,adrp,"x20, #0x31fb000"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411F0,0x13411F0,ldrb,"w8, [x20, #0xbe7]"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411F4,0x13411F4,mov,"x19, x0"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411F8,0x13411F8,tbnz,"w8, #0, #0x134121c"
YouYouCanvasHelper,SetDepth,0x1341170,0x13411FC,0x13411FC,adrp,"x0, #0x2feb000"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341200,0x1341200,ldr,"x0, [x0, #0xea0]"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341204,0x1341204,bl,#0xa5ffc0
YouYouCanvasHelper,SetDepth,0x1341170,0x1341208,0x1341208,adrp,"x0, #0x3041000"
YouYouCanvasHelper,SetDepth,0x1341170,0x134120C,0x134120C,ldr,"x0, [x0, #0xbd0]"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341210,0x1341210,bl,#0xa5ffc0
YouYouCanvasHelper,SetDepth,0x1341170,0x1341214,0x1341214,mov,"w8, #1"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341218,0x1341218,strb,"w8, [x20, #0xbe7]"
YouYouCanvasHelper,SetDepth,0x1341170,0x134121C,0x134121C,mov,"w0, #0x18c4"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341220,0x1341220,mov,"x1, xzr"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341224,0x1341224,bl,#0xedcd74
YouYouCanvasHelper,SetDepth,0x1341170,0x1341228,0x1341228,tbz,"w0, #0, #0x1341254"
YouYouCanvasHelper,SetDepth,0x1341170,0x134122C,0x134122C,mov,"w0, #0x18c4"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341230,0x1341230,mov,"x1, xzr"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341234,0x1341234,bl,#0xedce44
YouYouCanvasHelper,SetDepth,0x1341170,0x1341238,0x1341238,cbz,"x0, #0x13412f0"
YouYouCanvasHelper,SetDepth,0x1341170,0x134123C,0x134123C,mov,"x1, x19"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341240,0x1341240,ldp,"x29, x30, [sp, #0x20]"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341244,0x1341244,ldp,"x20, x19, [sp, #0x10]"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341248,0x1341248,mov,"x2, xzr"
YouYouCanvasHelper,SetDepth,0x1341170,0x134124C,0x134124C,ldr,"x21, [sp], #0x30"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341250,0x1341250,b,#0xac620c
YouYouCanvasHelper,SetDepth,0x1341170,0x1341254,0x1341254,mov,"x0, xzr"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341258,0x1341258,bl,#0xef94c8
YouYouCanvasHelper,SetDepth,0x1341170,0x134125C,0x134125C,cbz,"x0, #0x13412f4"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341260,0x1341260,mov,"x1, x19"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341264,0x1341264,mov,"x2, xzr"
YouYouCanvasHelper,SetDepth,0x1341170,0x1341268,0x1341268,bl,#0xef96d4
YouYouCanvasHelper,SetDepth,0x1341170,0x134126C,0x134126C,mov,"x20, x0"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13408DC,0x13408DC,stp,"x22, x21, [sp, #-0x30]!"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13408E0,0x13408E0,stp,"x20, x19, [sp, #0x10]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13408E4,0x13408E4,stp,"x29, x30, [sp, #0x20]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13408E8,0x13408E8,add,"x29, sp, #0x20"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13408EC,0x13408EC,adrp,"x20, #0x31fb000"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13408F0,0x13408F0,ldrb,"w8, [x20, #0xbe5]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13408F4,0x13408F4,mov,"x19, x0"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13408F8,0x13408F8,tbnz,"w8, #0, #0x1340934"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13408FC,0x13408FC,adrp,"x0, #0x3039000"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340900,0x1340900,ldr,"x0, [x0, #0x2e8]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340904,0x1340904,bl,#0xa5ffc0
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340908,0x1340908,adrp,"x0, #0x3042000"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x134090C,0x134090C,ldr,"x0, [x0, #0xfd8]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340910,0x1340910,bl,#0xa5ffc0
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340914,0x1340914,adrp,"x0, #0x2fe1000"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340918,0x1340918,ldr,"x0, [x0, #0x520]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x134091C,0x134091C,bl,#0xa5ffc0
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340920,0x1340920,adrp,"x0, #0x302c000"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340924,0x1340924,ldr,"x0, [x0, #0x6b0]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340928,0x1340928,bl,#0xa5ffc0
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x134092C,0x134092C,mov,"w8, #1"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340930,0x1340930,strb,"w8, [x20, #0xbe5]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340934,0x1340934,mov,"w0, #0x189b"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340938,0x1340938,mov,"x1, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x134093C,0x134093C,bl,#0xedcd74
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340940,0x1340940,tbz,"w0, #0, #0x134096c"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340944,0x1340944,mov,"w0, #0x189b"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340948,0x1340948,mov,"x1, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x134094C,0x134094C,bl,#0xedce44
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340950,0x1340950,cbz,"x0, #0x1340b70"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340954,0x1340954,mov,"x1, x19"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340958,0x1340958,ldp,"x29, x30, [sp, #0x20]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x134095C,0x134095C,ldp,"x20, x19, [sp, #0x10]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340960,0x1340960,mov,"x2, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340964,0x1340964,ldp,"x22, x21, [sp], #0x30"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340968,0x1340968,b,#0xac2a78
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x134096C,0x134096C,adrp,"x21, #0x302c000"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340970,0x1340970,ldr,"x21, [x21, #0x6b0]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340974,0x1340974,ldr,"x20, [x19, #0x20]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340978,0x1340978,ldr,"x0, [x21]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x134097C,0x134097C,ldrb,"w8, [x0, #0x133]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340980,0x1340980,tbz,"w8, #1, #0x1340990"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340984,0x1340984,ldr,"w8, [x0, #0xe0]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340988,0x1340988,cbnz,"w8, #0x1340990"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x134098C,0x134098C,bl,#0xa60070
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340990,0x1340990,mov,"x0, x20"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340994,0x1340994,mov,"x1, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340998,0x1340998,mov,"x2, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x134099C,0x134099C,bl,#0x167bf90
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409A0,0x13409A0,tbz,"w0, #0, #0x13409bc"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409A4,0x13409A4,adrp,"x8, #0x3039000"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409A8,0x13409A8,ldr,"x8, [x8, #0x2e8]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409AC,0x13409AC,mov,"x0, x19"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409B0,0x13409B0,ldr,"x1, [x8]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409B4,0x13409B4,bl,#0xcb9348
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409B8,0x13409B8,str,"x0, [x19, #0x20]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409BC,0x13409BC,ldr,"x0, [x21]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409C0,0x13409C0,ldr,"x20, [x19, #0x28]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409C4,0x13409C4,ldrb,"w8, [x0, #0x133]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409C8,0x13409C8,tbz,"w8, #1, #0x13409d8"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409CC,0x13409CC,ldr,"w8, [x0, #0xe0]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409D0,0x13409D0,cbnz,"w8, #0x13409d8"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409D4,0x13409D4,bl,#0xa60070
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409D8,0x13409D8,mov,"x0, x20"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409DC,0x13409DC,mov,"x1, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409E0,0x13409E0,mov,"x2, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409E4,0x13409E4,bl,#0x167bf90
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409E8,0x13409E8,tbz,"w0, #0, #0x1340a04"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409EC,0x13409EC,adrp,"x8, #0x3042000"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409F0,0x13409F0,ldr,"x8, [x8, #0xfd8]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409F4,0x13409F4,mov,"x0, x19"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409F8,0x13409F8,ldr,"x1, [x8]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x13409FC,0x13409FC,bl,#0xcb90e8
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A00,0x1340A00,str,"x0, [x19, #0x28]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A04,0x1340A04,ldr,"x0, [x21]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A08,0x1340A08,ldr,"x20, [x19, #0x20]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A0C,0x1340A0C,ldrb,"w8, [x0, #0x133]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A10,0x1340A10,tbz,"w8, #1, #0x1340a20"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A14,0x1340A14,ldr,"w8, [x0, #0xe0]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A18,0x1340A18,cbnz,"w8, #0x1340a20"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A1C,0x1340A1C,bl,#0xa60070
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A20,0x1340A20,mov,"x0, x20"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A24,0x1340A24,mov,"x1, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A28,0x1340A28,mov,"x2, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A2C,0x1340A2C,bl,#0x167cfa4
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A30,0x1340A30,tbz,"w0, #0, #0x1340b60"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A34,0x1340A34,ldr,"x0, [x21]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A38,0x1340A38,ldr,"x20, [x19, #0x28]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A3C,0x1340A3C,ldrb,"w8, [x0, #0x133]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A40,0x1340A40,tbz,"w8, #1, #0x1340a50"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A44,0x1340A44,ldr,"w8, [x0, #0xe0]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A48,0x1340A48,cbnz,"w8, #0x1340a50"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A4C,0x1340A4C,bl,#0xa60070
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A50,0x1340A50,mov,"x0, x20"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A54,0x1340A54,mov,"x1, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A58,0x1340A58,mov,"x2, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A5C,0x1340A5C,bl,#0x167cfa4
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A60,0x1340A60,tbz,"w0, #0, #0x1340aac"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A64,0x1340A64,ldr,"x0, [x19, #0x28]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A68,0x1340A68,cbz,"x0, #0x1340b70"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A6C,0x1340A6C,mov,"w1, #1"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A70,0x1340A70,mov,"x2, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A74,0x1340A74,bl,#0x23f9438
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A78,0x1340A78,ldr,"x8, [x19, #0x20]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A7C,0x1340A7C,cbz,"x8, #0x1340b70"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A80,0x1340A80,ldr,"x0, [x8, #0x40]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A84,0x1340A84,cbz,"x0, #0x1340b70"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A88,0x1340A88,ldr,"x20, [x19, #0x28]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A8C,0x1340A8C,mov,"x1, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A90,0x1340A90,bl,#0x23f9488
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A94,0x1340A94,cbz,"x20, #0x1340b70"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A98,0x1340A98,ldr,"w8, [x19, #0x18]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340A9C,0x1340A9C,mov,"x2, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340AA0,0x1340AA0,add,"w1, w8, w0"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340AA4,0x1340AA4,mov,"x0, x20"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340AA8,0x1340AA8,bl,#0x23f94c8
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340AAC,0x1340AAC,mov,"x0, x19"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340AB0,0x1340AB0,mov,"x1, xzr"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340AB4,0x1340AB4,bl,#0x1323844
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340AB8,0x1340AB8,cbz,"x0, #0x1340b70"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340ABC,0x1340ABC,adrp,"x8, #0x2fe1000"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340AC0,0x1340AC0,ldr,"x8, [x8, #0x520]"
YouYouCanvasHelper,ResetRenderDepth,0x13408DC,0x1340AC4,0x1340AC4,mov,"w1, #1"
